Image,Range_URL,Score_URL,Score,Range,Range1,Range2,ytcoreattributedstring,Range3
https://yt3.ggpht.com/ytc/AMLnZu9kE5H8ky8ISUPK1GJceHpzKr1V2W2W5WUqyQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UChb2EclnPC34hQ3FJKL8QeA,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgxFwY6x2u797Un_48t4AaABAg,1 month ago (edited),"Oh dios santo, este trailer me puso de pelos de punta, definitivamente la calidad qué habrá en esta adaptación será buenísima y cada día más cerca de verlo ya, simplemente ha válido la pena chicos y definitivamente solo queda a disfrutar. 
Muchas gracias Mappa por tanto amor a esta obra. ️","Oh dios santo, este trailer me puso de pelos de punta, definitivamente la calidad qué habrá en esta adaptación será buenísima y cada día más cerca de verlo ya, simplemente ha válido la pena chicos y definitivamente solo queda a disfrutar. ","
    79
  ",Reply,
,https://www.youtube.com/channel/UCJHKi54Vm1WP30kr_EEiBgw,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgzQwV9d8tflQiRGhBp4AaABAg,1 month ago,建物バンバンぶっ壊しながら戦うシーンに期待しとく,,"
    0
  ",Reply,
,https://www.youtube.com/channel/UCiUsg2neodg2DhfUwP0aKuA,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgwFAReK7mTVzFVQ8vd4AaABAg,1 month ago,米津玄師ってこれまでにもアニメ主題歌やドラマ主題歌もcmソングもたくさん歌ってるし、それら全てが作品ぴったりの神曲なのに、チェンソーに主題歌決まってこの動画で見た時にこれほど「米津玄師あるいはハチ」がぴったりな作品あるか？？？？？って解釈が100点満点中1000000000000点だと思ったんだけど誰かわかる人いない？あの方の世界観って感じがすごいと言うか　ハチ時代から好きだったのもあって感動もだけどそれ以上に嬉しさがやばい,,"
    87
  ",Reply,2 replies
,https://www.youtube.com/channel/UCJ67of9AYf_XbLr0Sjf3-sw,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgxPmLe_vdhYLtenhW94AaABAg,2 weeks ago,Who is here after 3rd episode ,Who is here after 3rd episode ,"
    1
  ",Reply,
,https://www.youtube.com/channel/UCNM9j-CFu7V1zFHLi7YxqLA,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=Ugz1Jmt9kbiY5qm1QUN4AaABAg,1 month ago,the op slaps,the op slaps,"
    3
  ",Reply,
,https://www.youtube.com/channel/UC-W_69g_gtakct2AsXW-FLQ,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgzPWFgRXsntBVUkfp94AaABAg,1 month ago,原作もさることながら作画も音楽も声優もだいぶ神ってんなぁ…,,"
    43
  ",Reply,
,https://www.youtube.com/channel/UCnpj2D71SqB41pCsYHoPbZQ,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgxqIbzkXffh4IEn6DB4AaABAg,1 month ago,マキマさん声が可愛いな,,"
    4
  ",Reply,
,https://www.youtube.com/channel/UC9hlD-4LQVDBD9_T-Ap9A8Q,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=Ugy_MK_-q8e9ZkHCoiF4AaABAg,1 month ago,12 hour left ,12 hour left ,"
    7
  ",Reply,
,https://www.youtube.com/channel/UCvnv5yNx46gRj3qxWypIA8Q,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgyVnXDhjlhfJbIdJPN4AaABAg,1 month ago (edited),"Dios mío!! Esto es arte me sorprende la calidad de este nuevo anime, se ve que MAPPA sin duda alguna hará un asombroso trabajo.
Veré muy emocionada el estreno de Chainsaw Man!!","Dios mío!! Esto es arte me sorprende la calidad de este nuevo anime, se ve que MAPPA sin duda alguna hará un asombroso trabajo.","
    97
  ",Reply,9 replies
,https://www.youtube.com/channel/UCiT5-8In4W9Hjo4hVTyAR6Q,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgwWfUb7C99HqbxTath4AaABAg,1 month ago,LET'S FUCKING GOOOOO,,"
    5
  ",Reply,
,https://www.youtube.com/channel/UCuvZ397MD-aqNMx2jbi3NOQ,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgxfHCNOleWSS-l7qfl4AaABAg,1 month ago,Why i can't stop watching...,,"
    1
  ",Reply,
,https://www.youtube.com/channel/UCp5UDHeJHi_J1vgTNRfG_jw,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgxKDAshJWnuS5nEKrZ4AaABAg,1 month ago,米津さんの曲を聴きたくて、毎日毎日繰り返し観に来てるけど、チェンソーマンと合いすぎててアニメも絶対、観たくなりました！素晴らしい作品,米津さんの曲を聴きたくて、毎日毎日繰り返し観に来てるけど、チェンソーマンと合いすぎててアニメも絶対、観たくなりました！素晴らしい作品,"
    49
  ",Reply,
,https://www.youtube.com/channel/UC1h1-gBu-oHV2q_pu91wd3A,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=Ugy7qTFbNEu_32MkNyN4AaABAg,1 month ago,米津ってホントトレンド乗せてくるな,,"
    3
  ",Reply,
,https://www.youtube.com/channel/UC6D9wcieENeMeqn3ln4-8Nw,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgyoL0UahaDV7A9ud0p4AaABAg,1 month ago,デンジありや！がんばれ！,,"
    1
  ",Reply,
,https://www.youtube.com/channel/UCqH4eLBYO2vYmxd-K9Rfjeg,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=Ugw1s24eP5i6r-y5C4h4AaABAg,1 month ago,"El op se escucha super genial
Espero con ansias el anime",El op se escucha super genial,"
    62
  ",Reply,
,https://www.youtube.com/channel/UCD8VwmZAmPdL-LqXuDfHDDQ,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgzWoANGfG7V-jAgzP94AaABAg,1 month ago,うおおおおワクワクして来たああああ,,"
    5
  ",Reply,
,https://www.youtube.com/channel/UCgod4dCf0Q10fSxxjF2gbNw,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgwpgOJ79-khi7D1TmF4AaABAg,1 month ago,良い叫び,,"
    4
  ",Reply,
https://yt3.ggpht.com/ytc/AMLnZu83bth3fh4kqPgV11bzu7D3LfBK7RB0e7upqJ3mzw=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCg9LUHyuQIY3-9Q5CFxCGmQ,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=Ugy3R28E97YwM_NbaMZ4AaABAg,1 month ago,The presence of tsuda kenjirou voice is enough for the work to be legendary,,"
    252
  ",Reply,14 replies
https://yt3.ggpht.com/ytc/AMLnZu-HSLDlDELmP8nLhbdTNHSloKSueodIpIEPaIzg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCinhPsbPsGs5zDaVRS4hUug,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=Ugwx2XCpAzdbU0XJFDt4AaABAg,1 month ago,2 more freaking days!!,,"
    3
  ",Reply,
https://yt3.ggpht.com/ytc/AMLnZu8d1PeiFIPLW4VKy4Z--IoYecTeURdOB0Dueq2rQkxQeQt_-sI5U5YX8mzbH7MT=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCG9w8hBRyHplCPLj5xC1bDw,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgxcCIp7mqQia4B6VCR4AaABAg,1 month ago,"Cuanto más veo el opening, más me gusta. 
De primeras no me convenció del todo porque esperaba algo más experimental, pero... QUÉ MARAVILLA. ","Cuanto más veo el opening, más me gusta. ","
    46
  ",Reply,1 reply
https://yt3.ggpht.com/9rFHz3fsynkfih1JE0olN8e_gHK-QISA3QWFJ3lWBDngZ8_MHMLCpymFMsM3X2zCbo4AeOYAtw=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UC8Yz5ECG5KAQzrRJWSKNpLg,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=Ugw1_BPfHT04O6xdgeF4AaABAg,1 month ago,Can't wait to get traumatized due to how many limbs and or body halves will be lost in this,,"
    1
  ",Reply,
,https://www.youtube.com/channel/UC5vxU3w4pbKDxjs3SJPRuFg,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=Ugza5y8r07tO8G_Y10l4AaABAg,6 days ago (edited),なぁ!？ひっひひっひかきん大佐がチェンソーマンをご覧治なさっているとは！いやはやこれは驚いた。しかも大佐を楽ませているでないか。チェンソーマン、流石としか言わざるを得ないな。,,"
    6
  ",Reply,1 reply
,https://www.youtube.com/channel/UCW5wt_yOvGQq89fNJ6huv1g,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgxOWyWmNFVZcDMH-w14AaABAg,1 month ago,"Amo el opening, ya quiero que salga ♡",,"
    87
  ",Reply,4 replies
,https://www.youtube.com/channel/UCyUM07RP9-Bf_ixmwMEzexw,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=Ugy06Ht7eFl0mefzGe54AaABAg,1 month ago,1 Day to go!!!!,,"
    7
  ",Reply,
,https://www.youtube.com/channel/UC9hlD-4LQVDBD9_T-Ap9A8Q,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgxPZznf2f_sNOtchaJ4AaABAg,1 month ago (edited),1 days left ,1 days left ,"
    5
  ",Reply,
,https://www.youtube.com/channel/UCsSzAywZyyN-EgdyOvj7zKw,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgxxDfl17XxuZYEO9wN4AaABAg,1 month ago,0:50 からの疾走感で鳥肌立ったのに見ていくうちに何段階も更に鳥肌が立ってめちゃめちゃ見入ったし息も飲んだこんな感覚初めてだよ.....たのしみだな本当にチェンソーマンのアニメ見れる未来最高️チェンソーマン見るためなら死んでも良いぜ....., からの疾走感で鳥肌立ったのに見ていくうちに何段階も更に鳥肌が立ってめちゃめちゃ見入ったし息も飲んだこんな感覚初めてだよ.....たのしみだな本当にチェンソーマンのアニメ見れる未来最高,"
    64
  ",Reply,3 replies
,https://www.youtube.com/channel/UCJHaETFefB6jcWGq-yS9tYQ,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=Ugyfrbikr7z6eXJ3XOt4AaABAg,1 month ago,全然越してきて腰抜かした,,"
    7
  ",Reply,
,https://www.youtube.com/channel/UCNwOmiIcUWCTs3u73Ar_vQw,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgyVfEmLwdcbeiIJPBJ4AaABAg,1 month ago,いやマジ主題歌がかっこいいしアニメにマッチしすぎてる,,"
    39
  ",Reply,
,https://www.youtube.com/channel/UC64Uw_VVnPaSSIvCT3Xbg6w,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=Ugy9zdSF4XA6t13eRpJ4AaABAg,1 month ago (edited),このPVみればわかるけどチェンソーの歯の回転をしっかり描写しなきゃいけないシーンはCGなのか️だから最後の一揉みもの所は歯がそこまで重要なシーンでもないから手書きになってる。第1話はエンジンふかしたり初変身だったりでチェンソーの歯は大事だったもんね,このPVみればわかるけどチェンソーの歯の回転をしっかり描写しなきゃいけないシーンはCGなのか,"
    15
  ",Reply,3 replies
,https://www.youtube.com/channel/UCB_8pg9eyLkK3qnHtqULsFg,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=Ugw9B4W_GyK1kmyMySx4AaABAg,1 month ago,Looks cool,,"
    4
  ",Reply,
,https://www.youtube.com/channel/UCaqycXY7NQ4WpzveMDN96Vw,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgwKdMR6R-20VrzeGix4AaABAg,1 month ago,8.6 Million views in 4 days? This is easily the most hyped anime of all time.,,"
    295
  ",Reply,7 replies
,https://www.youtube.com/channel/UCKMnaCJL16jle5nderp_K4A,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgwW71g5GTp4DRKrvMJ4AaABAg,1 month ago,パワ子モデルのスニーカーとかNIKEから出ないかなぁ〜欲しい！,,"
    3
  ",Reply,
,https://www.youtube.com/channel/UCImVYoXZ0TOjWbPFF69Il9w,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=Ugxr3CCQzdChX6c_z6F4AaABAg,1 month ago,"I love how huge and diverse the Chainsaw Man fanbase is. In these comments alone there are thousands of people from different places of the world, excited for the anime",,"
    196
  ",Reply,10 replies
,https://www.youtube.com/channel/UCqMXE6vjcUdOVM85GplrW2w,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgxyXJZclfn6Sw9KNDB4AaABAg,4 weeks ago,そのうちMr.ChildrenのフェイクでMAD作る人が出てくると予想,,"
    1
  ",Reply,
,https://www.youtube.com/channel/UCqX-adkw92DeTDNBrcKgklg,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgxX8JBVH_a6smeL61Z4AaABAg,1 month ago,12 million now,12 million now,"
    7
  ",Reply,
,https://www.youtube.com/channel/UCXeuPnO7fyVrXAHvr9S8hgg,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgyllDN5P7CAo5T2lTB4AaABAg,1 month ago,"I love denji voice perfectly fixed with the music in the background , it's like he's singing",,"
    70
  ",Reply,1 reply
,https://www.youtube.com/channel/UCuv88UkVFgZvYyDzwOfBC7A,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgzCltt2mCXzilK1IyB4AaABAg,3 weeks ago,POWER! POWER! POWER!,,"
    1
  ",Reply,
https://yt3.ggpht.com/NCH0k9qwku4lON4dhp66y4Y6YF7ff57wdQB_CaJrOslAvwUj_IR6CF3vKBdMhaOQqS-9NA9XMhQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCvp3He6QkLCgW-Bqx_plU5Q,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgwlPpqIBxh3B32jeQh4AaABAg,3 weeks ago,chainsaw man is the best serie i love chainsaw man and ep 1 is good,,"
    1
  ",Reply,
https://yt3.ggpht.com/6iIELXF1aB4bgrXysY_OAfE7VQ8OqnCehpg2IQcKBwPlUGV5VzJS9BXJyRIsgMqcehnMcx8e3Q=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCHLfGhyINm3Bp3QE_tBrGWQ,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgzHq5i0L5jvaVWKOjx4AaABAg,1 month ago (edited),"1:20のチェーンソー出す時の演出好きすぎる
OPが米津玄師で
岸辺がツダケンで
それでコベニが動いてるのが見えるのがやばい
めちゃ鳥肌立った…

追記
結構誤字ってて草
なおそ",のチェーンソー出す時の演出好きすぎる,"
    66
  ",Reply,1 reply
https://yt3.ggpht.com/ytc/AMLnZu9c_Q46SAS4TosnZ2RqfUdJxJVH7XMbjau4qGP3=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCMrOGHsQePUpf3S_Dv0iZ-Q,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgygTkHH1RFop4ETJRF4AaABAg,4 weeks ago,ちょっと期待しすぎたわ,,"
    8
  ",Reply,1 reply
https://yt3.ggpht.com/9Y1M6x_ZY3-SNgHvB-Ne_ZSCu4ARYmeQMYzWgm2RHWR1aQHYoiCRGXvX2ZMnVb7By1tgm98sNw=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCHcSJ5_3KrKDzRebYP95Ybg,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgwY7KvHA4M4qnnDrrB4AaABAg,4 weeks ago,こんなん絶対絶対絶対絶対絶対絶対面白いやん,,"
    2
  ",Reply,
,https://www.youtube.com/channel/UClG2Pu4jzO10PI7Tw7-AqRQ,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=Ugzcu2OIN61qYafw5J94AaABAg,1 month ago,"Y pensar que hace tres meses estábamos preocupados por qué no lanzaban un trailer o algo hasta el punto de pensar que estaban teniendo problemas con la animación y ahora hasta 2 trailers nuevos, con una animación hermosa que esa será la que usarán para el anime, ya no puedo esperar a que se estrené solo espero poder verla en emisión .","Y pensar que hace tres meses estábamos preocupados por qué no lanzaban un trailer o algo hasta el punto de pensar que estaban teniendo problemas con la animación y ahora hasta 2 trailers nuevos, con una animación hermosa que esa será la que usarán para el anime, ya no puedo esperar a que se estrené solo espero poder verla en emisión ","
    62
  ",Reply,
,https://www.youtube.com/channel/UCtY4VCCGRXIn_7eIp-6wG7Q,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgxNL5Ac270v-juOciV4AaABAg,1 month ago,"I can feel the music 
Pretty similar to DevilMan CryBaby",I can feel the music ,"
    0
  ",Reply,
,https://www.youtube.com/channel/UC7DdtP00t6Bz7W5BZv1C-PQ,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgxqGnbTGcbDVgCkQYx4AaABAg,1 month ago,The opening has already become an earworm within just 10 seconds of listening to it.  ,The opening has already become an earworm within just 10 seconds of listening to it.  ,"
    81
  ",Reply,1 reply
,https://www.youtube.com/channel/UC6KfucxvfTm9WoWAynlhYmQ,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgzXhTFvO6gcMv5gfGB4AaABAg,3 weeks ago,idk why but this reminds me of devilman crybaby,,"
    3
  ",Reply,
,https://www.youtube.com/channel/UCbn3ki1PlNi5SlyVD-0mUhg,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgxzvB9E3GPY0An_fnB4AaABAg,1 month ago,これって、EDが毎回違うってことでいいんですよね…？！めちゃくちゃ、力入れまくってるじゃないですか！！凄すぎる！！,,"
    43
  ",Reply,4 replies
,https://www.youtube.com/channel/UCuv88UkVFgZvYyDzwOfBC7A,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgwRW-NkxsjHZ2nd2-h4AaABAg,1 month ago,TOMORROW ,TOMORROW ,"
    5
  ",Reply,
,https://www.youtube.com/channel/UCgTc2_Y2-kC2fJRFVDjD9ag,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgxgWoo4BbZqqzOHjDN4AaABAg,4 weeks ago,Dude it look sick,,"
    0
  ",Reply,
,https://www.youtube.com/channel/UC8mEXzzjI0f0pdzdq9faT8w,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=Ugx13oM9fUypeP_c2Gh4AaABAg,1 month ago,"作画神
音楽神
声優神
ストーリー神
キャラの個性神
結論神アニメ",作画神,"
    41
  ",Reply,2 replies
,https://www.youtube.com/channel/UCzjwHVUFJ0ACjfGZVbbgdbQ,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgxLq-VlN8KiOowkh014AaABAg,1 month ago,It kinda looks like they have the same universe from deadman wonderland.,,"
    0
  ",Reply,
,https://www.youtube.com/channel/UCS71GMKXG9rOMB0RBzJBFpA,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgwrHsAlz0zfsWzG4b54AaABAg,1 month ago,豪華すんぎ,,"
    5
  ",Reply,
,https://www.youtube.com/channel/UCMz9Xz5zsuEHF-sQEP8PugA,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgxUenpie4u5Tgn4BFF4AaABAg,1 month ago (edited),I'm just so proud to be a manga reader and now I'm full on hype for the anime to come.,,"
    143
  ",Reply,8 replies
,https://www.youtube.com/channel/UCH6FuokXs-L-HMDBvQFUdUA,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=Ugw96UMX7Hd43stFoK14AaABAg,3 weeks ago,神…はいたんだ,,"
    4
  ",Reply,
,https://www.youtube.com/channel/UCPG_nYqUP53cwnDLo2hD-iw,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=Ugzji0gw-J3NzIINNwZ4AaABAg,2 days ago,面白い！,,"
    1
  ",Reply,
,https://www.youtube.com/channel/UClup-fWZHT74L3RuDo3eahQ,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=Ugwt_lL3W48vr2-0I0B4AaABAg,1 month ago (edited),"The wait is finally over!!! I've read the manga nearly 5 times and couldn't stop rereading. Its like this storyline is a breath of fresh air and just so relatable in certain aspects!!!

Visuals:100
Characters:100
Voice Actors:100
Music:1000
Storyline:1000
Deaths:100000000(if you know, you know)",The wait is finally over!!! I've read the manga nearly 5 times and couldn't stop rereading. Its like this storyline is a breath of fresh air and just so relatable in certain aspects!!!,"
    201
  ",Reply,11 replies
,https://www.youtube.com/channel/UCDciwaQX73yXtdVflO9CqMg,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgznGnaYUeR1qMGZGOR4AaABAg,1 month ago,"LA VOZ DE KISHIBE ES KENJIRO, ESTOY LLORANDO DE FELICIDAD, GANAMOS POR LOS QUE PEDIMOS QUE FUERA EL ","LA VOZ DE KISHIBE ES KENJIRO, ESTOY LLORANDO DE FELICIDAD, GANAMOS POR LOS QUE PEDIMOS QUE FUERA EL ","
    307
  ",Reply,11 replies
,https://www.youtube.com/channel/UCKawu8rOAdGQoSpoSOSEjaw,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=Ugw0A6tDLPZRJGR3xV94AaABAg,1 month ago,好耶！,,"
    1
  ",Reply,
https://yt3.ggpht.com/ytc/AMLnZu_eWYeOhievYTDqE2vj1mOYp7AKazGzDq6T9Q=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCiidzEQKvyXXu5zotT5YjHw,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgxRczyPfwDR-iRuuRZ4AaABAg,1 month ago,Que animación  jamas vi algo asi  ufff,Que animación ,"
    1
  ",Reply,
https://yt3.ggpht.com/AMXaJErkfF8B7bOWQJTrHyF4ACfUf_58KNRfXqMQdvco6OBaVRYO74q7zY5PXsxmX-CQy97u6Nc=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCdjlgFzlsFobwn0ZuhPrPWg,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgxKftXUVF_t7rZV3UZ4AaABAg,1 month ago,É impressionante o fato desse trailer ter ido parar no em alta do Youtube Brasil!!,,"
    361
  ",Reply,5 replies
https://yt3.ggpht.com/ytc/AMLnZu-gLQrY0F3IEg7aft8iw0mqqZ0SB7dK0vwTJ64c4Q=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCJDJVqBDITheCtsHhVENxJw,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgzVYla-Js7CrOew4vx4AaABAg,1 month ago,Awesome,,"
    2
  ",Reply,
